id,drive_id,student_id,is_eligible,reason,status
2431,5,431,True,Meets all eligibility criteria,Eligible
2432,5,432,True,Meets all eligibility criteria,Eligible
2433,5,433,False,CGPA 6.62 below cutoff 7.57,Excluded
2434,5,434,True,Meets all eligibility criteria,Eligible
2435,5,435,True,Meets all eligibility criteria,Eligible
2436,5,436,False,CGPA 6.88 below cutoff 7.57,Excluded
2437,5,437,True,Meets all eligibility criteria,Eligible
2438,5,438,False,CGPA 6.49 below cutoff 7.57,Excluded
2439,5,439,True,Meets all eligibility criteria,Eligible
2440,5,440,True,Meets all eligibility criteria,Eligible
2441,5,441,True,Meets all eligibility criteria,Eligible
2442,5,442,False,CGPA 5.85 below cutoff 7.57,Excluded
2443,5,443,False,CGPA 6.41 below cutoff 7.57,Excluded
2444,5,444,False,CGPA 7.49 below cutoff 7.57,Excluded
2445,5,445,True,Meets all eligibility criteria,Eligible
2446,5,446,False,CGPA 7.37 below cutoff 7.57,Excluded
2447,5,447,False,CGPA 6.89 below cutoff 7.57,Excluded
2448,5,448,True,Meets all eligibility criteria,Eligible
2449,5,449,False,2 backlogs exceeds max 1,Excluded
2450,5,450,False,CGPA 7.34 below cutoff 7.57,Excluded
2451,5,451,False,CGPA 7.39 below cutoff 7.57; 3 backlogs exceeds max 1,Excluded
2452,5,452,True,Meets all eligibility criteria,Eligible
2453,5,453,False,CGPA 6.1 below cutoff 7.57,Excluded
2454,5,454,False,CGPA 7.27 below cutoff 7.57,Excluded
2455,5,455,True,Meets all eligibility criteria,Eligible
2456,5,456,False,CGPA 7.21 below cutoff 7.57,Excluded
2457,5,457,False,CGPA 6.35 below cutoff 7.57,Excluded
2458,5,458,False,CGPA 7.39 below cutoff 7.57,Excluded
2459,5,459,False,CGPA 5.95 below cutoff 7.57,Excluded
2460,5,460,False,CGPA 5.72 below cutoff 7.57,Excluded
2461,5,461,False,CGPA 6.48 below cutoff 7.57,Excluded
2462,5,462,False,CGPA 6.8 below cutoff 7.57,Excluded
2463,5,463,True,Meets all eligibility criteria,Eligible
2464,5,464,False,CGPA 6.14 below cutoff 7.57,Excluded
2465,5,465,False,CGPA 5.77 below cutoff 7.57; 2 backlogs exceeds max 1,Excluded
2466,5,466,False,CGPA 7.42 below cutoff 7.57,Excluded
2467,5,467,True,Meets all eligibility criteria,Eligible
2468,5,468,False,CGPA 7.19 below cutoff 7.57,Excluded
2469,5,469,False,CGPA 6.85 below cutoff 7.57,Excluded
2470,5,470,True,Meets all eligibility criteria,Eligible
2471,5,471,False,CGPA 6.42 below cutoff 7.57,Excluded
2472,5,472,True,Meets all eligibility criteria,Eligible
2473,5,473,True,Meets all eligibility criteria,Eligible
2474,5,474,True,Meets all eligibility criteria,Eligible
2475,5,475,False,CGPA 5.57 below cutoff 7.57; 2 backlogs exceeds max 1,Excluded
2476,5,476,False,2 backlogs exceeds max 1,Excluded
2477,5,477,False,CGPA 7.28 below cutoff 7.57,Excluded
2478,5,478,True,Meets all eligibility criteria,Eligible
2479,5,479,True,Meets all eligibility criteria,Eligible
2480,5,480,False,CGPA 6.94 below cutoff 7.57,Excluded
2481,5,481,True,Meets all eligibility criteria,Eligible
2482,5,482,True,Meets all eligibility criteria,Eligible
2483,5,483,False,CGPA 6.54 below cutoff 7.57,Excluded
2484,5,484,True,Meets all eligibility criteria,Eligible
2485,5,485,True,Meets all eligibility criteria,Flagged
2486,5,486,True,Meets all eligibility criteria,Eligible
2487,5,487,True,Meets all eligibility criteria,Eligible
2488,5,488,False,CGPA 5.53 below cutoff 7.57,Excluded
2489,5,489,False,CGPA 6.18 below cutoff 7.57,Excluded
2490,5,490,False,2 backlogs exceeds max 1,Excluded
2491,5,491,False,CGPA 5.53 below cutoff 7.57,Excluded
2492,5,492,False,CGPA 6.74 below cutoff 7.57; 3 backlogs exceeds max 1,Excluded
2493,5,493,True,Meets all eligibility criteria,Eligible
2494,5,494,True,Meets all eligibility criteria,Eligible
2495,5,495,False,CGPA 7.09 below cutoff 7.57,Excluded
2496,5,496,True,Meets all eligibility criteria,Flagged
2497,5,497,True,Meets all eligibility criteria,Eligible
2498,5,498,False,CGPA 7.21 below cutoff 7.57,Excluded
2499,5,499,False,CGPA 6.27 below cutoff 7.57,Excluded
2500,5,500,True,Meets all eligibility criteria,Eligible
2501,6,1,False,Branch ECE not in allowed list,Excluded
2502,6,2,False,Branch MECH not in allowed list,Excluded
2503,6,3,False,CGPA 5.64 below cutoff 7.24,Excluded
2504,6,4,True,Meets all eligibility criteria,Eligible
2505,6,5,True,Meets all eligibility criteria,Eligible
2506,6,6,False,CGPA 7.03 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2507,6,7,False,CGPA 5.94 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2508,6,8,True,Meets all eligibility criteria,Eligible
2509,6,9,False,Branch ECE not in allowed list,Excluded
2510,6,10,False,CGPA 5.81 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2511,6,11,True,Meets all eligibility criteria,Eligible
2512,6,12,False,CGPA 6.23 below cutoff 7.24,Excluded
2513,6,13,True,Meets all eligibility criteria,Eligible
2514,6,14,False,CGPA 6.6 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2515,6,15,False,CGPA 6.49 below cutoff 7.24,Excluded
2516,6,16,True,Meets all eligibility criteria,Eligible
2517,6,17,True,Meets all eligibility criteria,Eligible
2518,6,18,True,Meets all eligibility criteria,Eligible
2519,6,19,True,Meets all eligibility criteria,Eligible
2520,6,20,True,Meets all eligibility criteria,Eligible
2521,6,21,True,Meets all eligibility criteria,Eligible
2522,6,22,True,Meets all eligibility criteria,Eligible
2523,6,23,False,Branch MECH not in allowed list,Excluded
2524,6,24,False,CGPA 6.02 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2525,6,25,False,CGPA 6.82 below cutoff 7.24,Excluded
2526,6,26,False,CGPA 6.69 below cutoff 7.24,Excluded
2527,6,27,True,Meets all eligibility criteria,Eligible
2528,6,28,False,CGPA 6.19 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2529,6,29,True,Meets all eligibility criteria,Eligible
2530,6,30,True,Meets all eligibility criteria,Eligible
2531,6,31,True,Meets all eligibility criteria,Eligible
2532,6,32,True,Meets all eligibility criteria,Eligible
2533,6,33,False,CGPA 6.24 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2534,6,34,True,Meets all eligibility criteria,Eligible
2535,6,35,False,Branch ECE not in allowed list,Excluded
2536,6,36,True,Meets all eligibility criteria,Eligible
2537,6,37,True,Meets all eligibility criteria,Eligible
2538,6,38,False,CGPA 5.76 below cutoff 7.24,Excluded
2539,6,39,False,CGPA 6.57 below cutoff 7.24,Excluded
2540,6,40,True,Meets all eligibility criteria,Eligible
2541,6,41,True,Meets all eligibility criteria,Eligible
2542,6,42,True,Meets all eligibility criteria,Eligible
2543,6,43,True,Meets all eligibility criteria,Eligible
2544,6,44,True,Meets all eligibility criteria,Eligible
2545,6,45,True,Meets all eligibility criteria,Eligible
2546,6,46,True,Meets all eligibility criteria,Eligible
2547,6,47,False,3 backlogs exceeds max 2,Excluded
2548,6,48,True,Meets all eligibility criteria,Eligible
2549,6,49,True,Meets all eligibility criteria,Eligible
2550,6,50,False,Branch MECH not in allowed list; 3 backlogs exceeds max 2,Excluded
2551,6,51,False,CGPA 6.2 below cutoff 7.24,Excluded
2552,6,52,False,CGPA 5.77 below cutoff 7.24,Excluded
2553,6,53,True,Meets all eligibility criteria,Eligible
2554,6,54,False,CGPA 6.34 below cutoff 7.24,Excluded
2555,6,55,False,Branch MECH not in allowed list,Excluded
2556,6,56,False,CGPA 5.87 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2557,6,57,False,CGPA 6.67 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2558,6,58,False,CGPA 6.09 below cutoff 7.24,Excluded
2559,6,59,False,Branch MECH not in allowed list,Excluded
2560,6,60,False,CGPA 5.83 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2561,6,61,False,Branch ECE not in allowed list,Excluded
2562,6,62,False,Branch MECH not in allowed list,Excluded
2563,6,63,True,Meets all eligibility criteria,Eligible
2564,6,64,False,CGPA 6.1 below cutoff 7.24,Excluded
2565,6,65,False,CGPA 6.73 below cutoff 7.24,Excluded
2566,6,66,True,Meets all eligibility criteria,Eligible
2567,6,67,True,Meets all eligibility criteria,Eligible
2568,6,68,False,CGPA 7.0 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2569,6,69,True,Meets all eligibility criteria,Eligible
2570,6,70,False,Branch MECH not in allowed list,Excluded
2571,6,71,True,Meets all eligibility criteria,Eligible
2572,6,72,True,Meets all eligibility criteria,Eligible
2573,6,73,False,CGPA 6.62 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2574,6,74,True,Meets all eligibility criteria,Eligible
2575,6,75,True,Meets all eligibility criteria,Eligible
2576,6,76,False,CGPA 6.99 below cutoff 7.24,Excluded
2577,6,77,False,CGPA 6.7 below cutoff 7.24,Excluded
2578,6,78,True,Meets all eligibility criteria,Eligible
2579,6,79,True,Meets all eligibility criteria,Eligible
2580,6,80,False,CGPA 6.98 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2581,6,81,False,Branch MECH not in allowed list; 3 backlogs exceeds max 2,Excluded
2582,6,82,False,CGPA 6.02 below cutoff 7.24; 3 backlogs exceeds max 2,Excluded
2583,6,83,False,CGPA 6.69 below cutoff 7.24,Excluded
2584,6,84,False,CGPA 6.91 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2585,6,85,True,Meets all eligibility criteria,Eligible
2586,6,86,True,Meets all eligibility criteria,Eligible
2587,6,87,False,CGPA 6.39 below cutoff 7.24,Excluded
2588,6,88,False,Branch ECE not in allowed list,Excluded
2589,6,89,False,Branch ECE not in allowed list,Excluded
2590,6,90,True,Meets all eligibility criteria,Flagged
2591,6,91,False,Branch MECH not in allowed list,Excluded
2592,6,92,False,CGPA 6.45 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2593,6,93,False,Branch MECH not in allowed list,Excluded
2594,6,94,True,Meets all eligibility criteria,Eligible
2595,6,95,True,Meets all eligibility criteria,Eligible
2596,6,96,False,CGPA 6.51 below cutoff 7.24,Excluded
2597,6,97,True,Meets all eligibility criteria,Eligible
2598,6,98,True,Meets all eligibility criteria,Eligible
2599,6,99,False,CGPA 6.6 below cutoff 7.24,Excluded
2600,6,100,False,CGPA 6.48 below cutoff 7.24,Excluded
2601,6,101,True,Meets all eligibility criteria,Eligible
2602,6,102,False,Branch MECH not in allowed list,Excluded
2603,6,103,True,Meets all eligibility criteria,Eligible
2604,6,104,True,Meets all eligibility criteria,Eligible
2605,6,105,True,Meets all eligibility criteria,Eligible
2606,6,106,False,Branch ECE not in allowed list,Excluded
2607,6,107,False,CGPA 6.79 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2608,6,108,False,CGPA 6.18 below cutoff 7.24,Excluded
2609,6,109,True,Meets all eligibility criteria,Flagged
2610,6,110,False,Branch MECH not in allowed list,Excluded
2611,6,111,True,Meets all eligibility criteria,Eligible
2612,6,112,False,CGPA 6.84 below cutoff 7.24,Excluded
2613,6,113,True,Meets all eligibility criteria,Eligible
2614,6,114,False,Branch ECE not in allowed list,Excluded
2615,6,115,True,Meets all eligibility criteria,Flagged
2616,6,116,False,Branch MECH not in allowed list,Excluded
2617,6,117,False,CGPA 5.88 below cutoff 7.24,Excluded
2618,6,118,False,CGPA 7.21 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2619,6,119,False,CGPA 7.21 below cutoff 7.24,Excluded
2620,6,120,True,Meets all eligibility criteria,Eligible
2621,6,121,False,CGPA 5.81 below cutoff 7.24,Excluded
2622,6,122,False,CGPA 6.4 below cutoff 7.24,Excluded
2623,6,123,True,Meets all eligibility criteria,Eligible
2624,6,124,False,Branch MECH not in allowed list,Excluded
2625,6,125,False,Branch ECE not in allowed list,Excluded
2626,6,126,True,Meets all eligibility criteria,Eligible
2627,6,127,False,CGPA 6.39 below cutoff 7.24,Excluded
2628,6,128,False,Branch MECH not in allowed list,Excluded
2629,6,129,False,Branch MECH not in allowed list,Excluded
2630,6,130,False,CGPA 5.81 below cutoff 7.24,Excluded
2631,6,131,False,CGPA 5.97 below cutoff 7.24; 3 backlogs exceeds max 2,Excluded
2632,6,132,True,Meets all eligibility criteria,Eligible
2633,6,133,True,Meets all eligibility criteria,Eligible
2634,6,134,True,Meets all eligibility criteria,Eligible
2635,6,135,False,Branch MECH not in allowed list,Excluded
2636,6,136,False,CGPA 7.01 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2637,6,137,False,CGPA 7.1 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2638,6,138,False,CGPA 6.74 below cutoff 7.24,Excluded
2639,6,139,True,Meets all eligibility criteria,Flagged
2640,6,140,True,Meets all eligibility criteria,Eligible
2641,6,141,True,Meets all eligibility criteria,Flagged
2642,6,142,True,Meets all eligibility criteria,Eligible
2643,6,143,False,Branch ECE not in allowed list,Excluded
2644,6,144,False,CGPA 6.37 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2645,6,145,False,CGPA 6.47 below cutoff 7.24,Excluded
2646,6,146,True,Meets all eligibility criteria,Eligible
2647,6,147,False,CGPA 7.12 below cutoff 7.24,Excluded
2648,6,148,False,CGPA 5.7 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2649,6,149,True,Meets all eligibility criteria,Eligible
2650,6,150,True,Meets all eligibility criteria,Eligible
2651,6,151,True,Meets all eligibility criteria,Eligible
2652,6,152,True,Meets all eligibility criteria,Eligible
2653,6,153,True,Meets all eligibility criteria,Eligible
2654,6,154,False,Branch MECH not in allowed list,Excluded
2655,6,155,False,CGPA 7.21 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2656,6,156,False,CGPA 6.87 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2657,6,157,False,Branch ECE not in allowed list,Excluded
2658,6,158,False,CGPA 6.58 below cutoff 7.24,Excluded
2659,6,159,True,Meets all eligibility criteria,Eligible
2660,6,160,False,CGPA 6.77 below cutoff 7.24,Excluded
2661,6,161,False,CGPA 6.69 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2662,6,162,False,CGPA 6.39 below cutoff 7.24,Excluded
2663,6,163,False,CGPA 6.7 below cutoff 7.24,Excluded
2664,6,164,False,Branch ECE not in allowed list,Excluded
2665,6,165,False,Branch ECE not in allowed list,Excluded
2666,6,166,True,Meets all eligibility criteria,Eligible
2667,6,167,False,CGPA 6.63 below cutoff 7.24,Excluded
2668,6,168,False,CGPA 5.59 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2669,6,169,True,Meets all eligibility criteria,Eligible
2670,6,170,False,CGPA 6.32 below cutoff 7.24,Excluded
2671,6,171,False,Branch ECE not in allowed list,Excluded
2672,6,172,False,CGPA 6.22 below cutoff 7.24,Excluded
2673,6,173,True,Meets all eligibility criteria,Flagged
2674,6,174,False,CGPA 6.64 below cutoff 7.24,Excluded
2675,6,175,False,CGPA 5.51 below cutoff 7.24,Excluded
2676,6,176,True,Meets all eligibility criteria,Eligible
2677,6,177,False,CGPA 5.73 below cutoff 7.24,Excluded
2678,6,178,True,Meets all eligibility criteria,Eligible
2679,6,179,True,Meets all eligibility criteria,Eligible
2680,6,180,False,CGPA 6.51 below cutoff 7.24,Excluded
2681,6,181,True,Meets all eligibility criteria,Eligible
2682,6,182,False,CGPA 6.73 below cutoff 7.24,Excluded
2683,6,183,False,CGPA 6.15 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2684,6,184,False,CGPA 6.11 below cutoff 7.24,Excluded
2685,6,185,False,Branch ECE not in allowed list,Excluded
2686,6,186,False,3 backlogs exceeds max 2,Excluded
2687,6,187,False,Branch MECH not in allowed list,Excluded
2688,6,188,False,CGPA 6.95 below cutoff 7.24,Excluded
2689,6,189,False,CGPA 6.55 below cutoff 7.24,Excluded
2690,6,190,True,Meets all eligibility criteria,Eligible
2691,6,191,True,Meets all eligibility criteria,Eligible
2692,6,192,True,Meets all eligibility criteria,Eligible
2693,6,193,True,Meets all eligibility criteria,Eligible
2694,6,194,False,CGPA 5.84 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2695,6,195,False,Branch ECE not in allowed list,Excluded
2696,6,196,False,CGPA 7.21 below cutoff 7.24,Excluded
2697,6,197,False,CGPA 5.66 below cutoff 7.24,Excluded
2698,6,198,True,Meets all eligibility criteria,Eligible
2699,6,199,True,Meets all eligibility criteria,Eligible
2700,6,200,False,CGPA 5.63 below cutoff 7.24,Excluded
2701,6,201,True,Meets all eligibility criteria,Eligible
2702,6,202,False,CGPA 6.31 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2703,6,203,False,CGPA 6.58 below cutoff 7.24,Excluded
2704,6,204,False,CGPA 6.64 below cutoff 7.24,Excluded
2705,6,205,True,Meets all eligibility criteria,Eligible
2706,6,206,False,CGPA 6.85 below cutoff 7.24; 3 backlogs exceeds max 2,Excluded
2707,6,207,False,CGPA 6.86 below cutoff 7.24; 3 backlogs exceeds max 2,Excluded
2708,6,208,True,Meets all eligibility criteria,Eligible
2709,6,209,True,Meets all eligibility criteria,Eligible
2710,6,210,False,Branch MECH not in allowed list; 3 backlogs exceeds max 2,Excluded
2711,6,211,True,Meets all eligibility criteria,Eligible
2712,6,212,False,CGPA 6.49 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2713,6,213,True,Meets all eligibility criteria,Eligible
2714,6,214,True,Meets all eligibility criteria,Eligible
2715,6,215,False,Branch ECE not in allowed list,Excluded
2716,6,216,False,CGPA 6.29 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2717,6,217,False,Branch ECE not in allowed list,Excluded
2718,6,218,False,CGPA 6.83 below cutoff 7.24,Excluded
2719,6,219,False,CGPA 6.13 below cutoff 7.24; 3 backlogs exceeds max 2,Excluded
2720,6,220,False,Branch MECH not in allowed list,Excluded
2721,6,221,True,Meets all eligibility criteria,Flagged
2722,6,222,True,Meets all eligibility criteria,Eligible
2723,6,223,False,CGPA 5.99 below cutoff 7.24,Excluded
2724,6,224,True,Meets all eligibility criteria,Eligible
2725,6,225,False,Branch ECE not in allowed list,Excluded
2726,6,226,False,CGPA 6.13 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2727,6,227,False,CGPA 6.56 below cutoff 7.24,Excluded
2728,6,228,False,Branch MECH not in allowed list,Excluded
2729,6,229,True,Meets all eligibility criteria,Eligible
2730,6,230,False,Branch ECE not in allowed list,Excluded
2731,6,231,False,CGPA 6.48 below cutoff 7.24,Excluded
2732,6,232,True,Meets all eligibility criteria,Eligible
2733,6,233,False,CGPA 6.74 below cutoff 7.24; 3 backlogs exceeds max 2,Excluded
2734,6,234,True,Meets all eligibility criteria,Eligible
2735,6,235,False,CGPA 6.6 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2736,6,236,True,Meets all eligibility criteria,Eligible
2737,6,237,False,CGPA 6.16 below cutoff 7.24,Excluded
2738,6,238,False,CGPA 6.15 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2739,6,239,False,Branch ECE not in allowed list,Excluded
2740,6,240,False,CGPA 5.57 below cutoff 7.24,Excluded
2741,6,241,False,CGPA 6.01 below cutoff 7.24,Excluded
2742,6,242,False,CGPA 5.99 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2743,6,243,False,Branch ECE not in allowed list,Excluded
2744,6,244,False,CGPA 5.64 below cutoff 7.24; 3 backlogs exceeds max 2,Excluded
2745,6,245,True,Meets all eligibility criteria,Eligible
2746,6,246,False,CGPA 6.17 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2747,6,247,False,Branch MECH not in allowed list,Excluded
2748,6,248,True,Meets all eligibility criteria,Eligible
2749,6,249,True,Meets all eligibility criteria,Eligible
2750,6,250,True,Meets all eligibility criteria,Eligible
2751,6,251,False,CGPA 5.93 below cutoff 7.24,Excluded
2752,6,252,False,CGPA 6.19 below cutoff 7.24,Excluded
2753,6,253,False,CGPA 5.92 below cutoff 7.24,Excluded
2754,6,254,False,Branch MECH not in allowed list,Excluded
2755,6,255,False,CGPA 6.05 below cutoff 7.24,Excluded
2756,6,256,False,Branch MECH not in allowed list; 3 backlogs exceeds max 2,Excluded
2757,6,257,True,Meets all eligibility criteria,Eligible
2758,6,258,False,CGPA 5.99 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2759,6,259,False,Branch MECH not in allowed list,Excluded
2760,6,260,True,Meets all eligibility criteria,Eligible
2761,6,261,False,CGPA 6.31 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2762,6,262,False,CGPA 6.32 below cutoff 7.24,Excluded
2763,6,263,False,3 backlogs exceeds max 2,Excluded
2764,6,264,False,CGPA 7.19 below cutoff 7.24,Excluded
2765,6,265,False,CGPA 6.96 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2766,6,266,False,CGPA 6.2 below cutoff 7.24,Excluded
2767,6,267,False,Branch MECH not in allowed list,Excluded
2768,6,268,False,CGPA 6.47 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2769,6,269,False,Branch MECH not in allowed list,Excluded
2770,6,270,False,CGPA 6.49 below cutoff 7.24; 3 backlogs exceeds max 2,Excluded
2771,6,271,False,Branch ECE not in allowed list,Excluded
2772,6,272,False,CGPA 5.53 below cutoff 7.24,Excluded
2773,6,273,True,Meets all eligibility criteria,Eligible
2774,6,274,True,Meets all eligibility criteria,Eligible
2775,6,275,False,Branch MECH not in allowed list,Excluded
2776,6,276,True,Meets all eligibility criteria,Flagged
2777,6,277,True,Meets all eligibility criteria,Eligible
2778,6,278,False,Branch MECH not in allowed list,Excluded
2779,6,279,False,Branch ECE not in allowed list,Excluded
2780,6,280,False,CGPA 6.26 below cutoff 7.24,Excluded
2781,6,281,True,Meets all eligibility criteria,Eligible
2782,6,282,False,CGPA 6.56 below cutoff 7.24,Excluded
2783,6,283,True,Meets all eligibility criteria,Eligible
2784,6,284,True,Meets all eligibility criteria,Eligible
2785,6,285,False,Branch MECH not in allowed list,Excluded
2786,6,286,True,Meets all eligibility criteria,Eligible
2787,6,287,False,CGPA 6.86 below cutoff 7.24,Excluded
2788,6,288,False,CGPA 6.9 below cutoff 7.24,Excluded
2789,6,289,False,CGPA 5.85 below cutoff 7.24,Excluded
2790,6,290,False,CGPA 7.23 below cutoff 7.24,Excluded
2791,6,291,False,Branch ECE not in allowed list,Excluded
2792,6,292,False,CGPA 6.18 below cutoff 7.24,Excluded
2793,6,293,False,CGPA 5.88 below cutoff 7.24,Excluded
2794,6,294,False,Branch MECH not in allowed list,Excluded
2795,6,295,False,Branch ECE not in allowed list,Excluded
2796,6,296,True,Meets all eligibility criteria,Eligible
2797,6,297,True,Meets all eligibility criteria,Eligible
2798,6,298,True,Meets all eligibility criteria,Eligible
2799,6,299,True,Meets all eligibility criteria,Eligible
2800,6,300,False,CGPA 6.08 below cutoff 7.24,Excluded
2801,6,301,True,Meets all eligibility criteria,Eligible
2802,6,302,False,Branch MECH not in allowed list; 3 backlogs exceeds max 2,Excluded
2803,6,303,False,Branch ECE not in allowed list,Excluded
2804,6,304,False,CGPA 6.46 below cutoff 7.24,Excluded
2805,6,305,False,CGPA 6.12 below cutoff 7.24,Excluded
2806,6,306,True,Meets all eligibility criteria,Eligible
2807,6,307,True,Meets all eligibility criteria,Eligible
2808,6,308,True,Meets all eligibility criteria,Eligible
2809,6,309,True,Meets all eligibility criteria,Flagged
2810,6,310,True,Meets all eligibility criteria,Eligible
2811,6,311,True,Meets all eligibility criteria,Eligible
2812,6,312,False,Branch ECE not in allowed list,Excluded
2813,6,313,True,Meets all eligibility criteria,Flagged
2814,6,314,False,CGPA 6.63 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2815,6,315,True,Meets all eligibility criteria,Eligible
2816,6,316,False,CGPA 6.22 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2817,6,317,False,CGPA 5.91 below cutoff 7.24,Excluded
2818,6,318,False,Branch ECE not in allowed list,Excluded
2819,6,319,False,CGPA 5.87 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2820,6,320,True,Meets all eligibility criteria,Eligible
2821,6,321,True,Meets all eligibility criteria,Eligible
2822,6,322,True,Meets all eligibility criteria,Eligible
2823,6,323,False,CGPA 6.17 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2824,6,324,True,Meets all eligibility criteria,Eligible
2825,6,325,True,Meets all eligibility criteria,Eligible
2826,6,326,True,Meets all eligibility criteria,Eligible
2827,6,327,True,Meets all eligibility criteria,Eligible
2828,6,328,True,Meets all eligibility criteria,Eligible
2829,6,329,False,CGPA 7.12 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2830,6,330,True,Meets all eligibility criteria,Eligible
2831,6,331,True,Meets all eligibility criteria,Eligible
2832,6,332,False,CGPA 7.05 below cutoff 7.24,Excluded
2833,6,333,True,Meets all eligibility criteria,Eligible
2834,6,334,True,Meets all eligibility criteria,Eligible
2835,6,335,True,Meets all eligibility criteria,Eligible
2836,6,336,True,Meets all eligibility criteria,Eligible
2837,6,337,False,Branch ECE not in allowed list,Excluded
2838,6,338,True,Meets all eligibility criteria,Eligible
2839,6,339,False,CGPA 7.11 below cutoff 7.24,Excluded
2840,6,340,True,Meets all eligibility criteria,Eligible
2841,6,341,True,Meets all eligibility criteria,Eligible
2842,6,342,False,CGPA 7.15 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2843,6,343,False,CGPA 5.86 below cutoff 7.24,Excluded
2844,6,344,False,CGPA 5.96 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2845,6,345,True,Meets all eligibility criteria,Eligible
2846,6,346,False,Branch MECH not in allowed list,Excluded
2847,6,347,True,Meets all eligibility criteria,Eligible
2848,6,348,False,CGPA 7.13 below cutoff 7.24,Excluded
2849,6,349,False,CGPA 6.14 below cutoff 7.24,Excluded
2850,6,350,False,CGPA 6.56 below cutoff 7.24; Branch ECE not in allowed list,Excluded
2851,6,351,False,CGPA 5.65 below cutoff 7.24,Excluded
2852,6,352,False,Branch MECH not in allowed list,Excluded
2853,6,353,True,Meets all eligibility criteria,Eligible
2854,6,354,False,Branch MECH not in allowed list,Excluded
2855,6,355,False,CGPA 6.67 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2856,6,356,True,Meets all eligibility criteria,Eligible
2857,6,357,True,Meets all eligibility criteria,Eligible
2858,6,358,True,Meets all eligibility criteria,Eligible
2859,6,359,False,CGPA 6.81 below cutoff 7.24,Excluded
2860,6,360,False,Branch ECE not in allowed list,Excluded
2861,6,361,True,Meets all eligibility criteria,Eligible
2862,6,362,False,Branch MECH not in allowed list,Excluded
2863,6,363,False,CGPA 5.89 below cutoff 7.24,Excluded
2864,6,364,False,Branch MECH not in allowed list,Excluded
2865,6,365,False,CGPA 6.93 below cutoff 7.24,Excluded
2866,6,366,False,CGPA 6.08 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2867,6,367,False,Branch MECH not in allowed list,Excluded
2868,6,368,True,Meets all eligibility criteria,Eligible
2869,6,369,False,CGPA 6.51 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2870,6,370,False,CGPA 6.63 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2871,6,371,False,CGPA 6.86 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2872,6,372,True,Meets all eligibility criteria,Eligible
2873,6,373,False,Branch MECH not in allowed list,Excluded
2874,6,374,False,CGPA 5.63 below cutoff 7.24,Excluded
2875,6,375,False,CGPA 6.45 below cutoff 7.24; Branch MECH not in allowed list,Excluded
2876,6,376,True,Meets all eligibility criteria,Eligible
2877,6,377,False,Branch ECE not in allowed list,Excluded
2878,6,378,False,CGPA 5.77 below cutoff 7.24,Excluded
